Sport,Sporting Event Name,Olympic Host,Olympic Name,Year
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,15km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,50km men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Cross Country Skiing,30km mass start men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Biathlon,20km men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Large Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Ski Jumping,Normal Hill Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,giant slalom men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill women,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Alpine Skiing,downhill men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
Nordic Combined,Individual men,Japan,Sapporo 1972,1972
